iPhone Model,Reviews
Iphone 7 Plus,DO NOT BUY!! The phone lags and heats up for no reason.... I dont think the phone is smart enough to handle the fastest processor on the market! Sorry and it's waaayy too overpriced..... If I'm going g to pay this much I might as well purchase the Pixel Xl
Iphone 7 Plus,Excellent
Iphone 7 Plus,Five Stars. good.
Iphone 7 Plus,"I bought this phone hoping it was unlocked because I rather like my boost service, and long behold it wasn't unlocked this phone only works with either T-Mobile or Verizon nothing else. But I did end up changing my plan to T-Mobile I'm paying the same amount with not that great of service but I guess boost doesn't work with the 7 plus yet so ill have to wait. but my phone was not opened or anything like that. other then the service s*** I'm very pleased with my phone"
Iphone 7 Plus,Five Stars. Super item
Iphone 7 Plus,"I had a horrible experience with receiving this item on time. Secondly, after it arrived, I noticed it was missing a needle like stuff that is supposed to be used to open the SIM card slot"
Iphone 7 Plus,Five Stars. Just perfect!
Iphone 7 Plus,One Star. Bad.
Iphone 7 Plus,"Five Stars. No problems, very satisfied"
Iphone 7 Plus,"Extremely poor quality of Jet Black Finish.

I loved it when I took it out of the box. And immediately applied Ringke Fusion Silicon Case on it at back and Zagg screen protector at the front.

However after 7 days when I removed the silicon case, I found several small abrasion dots which are permanent and I couldn't remove them by all means. The disappointing thing is that I never used it without a case then how those dots appeared only in a week and that the quality of Jet black finish is that much low that the dots appeared even in the presence of silicon case produced by well known company...

Never get a Jet black color"
Iphone 7 Plus,Love it. Mine is in the Rose Gold and a 256. I didn't order from Amazon I purchased directly from Apple. It shipped directly to me from China ahead of the scheduled date and I've been using it for over 2 months now. Days after it arrived I took it with me to Disney in Ca. My pictures came out amazing. I replaced the 6plus s which I liked but the 7 seems a little lighter and my battery does last longer. It's supper fast. At first I hated that I didn't get BT ear buds (I thought it would come with the phone) instead I got the old wired ones with a dongle to attach. I was concerned my phone would die while using the earbuds and I would have a situation of having to choose between charging and listening. Hasn't happened yet. The 7plus had good batter life and that says a lot being I'm a person who always needs my desktop on bright. Overall I'm very pleased.
Iphone 7 Plus,"Excellent and fast shipping.

The only concerns is headphones not coming without original ones.

I was waiting for AIRPODS phones"
Iphone 7 Plus,Five Stars. Excelente servicio
Iphone 7 Plus,Four Stars. Very good
Iphone 7 Plus,Five Stars. I love it!! Totally worth it.
Iphone 7 Plus,Five Stars. Good
Iphone 7 Plus,Awesome phone from Apple. Awesome phone. This is the best phone from Apple ever. The performance is great. All new features launched by Apple works really great for me! Just loving this phone.
Iphone 7 Plus,"so that part is kind like yea they was able to do better job. I'm tech person,possessing Iphone s6,6 plus,7,7 plus,Ipad 4,Ipad 3,MacBook pro,air etc..

There is no a lot to talk about this specific phone Iphone 7 plus is peace of art.
Design did not escape to much from previous model 6 plus,so that part is kind like yea they was able to do better job.
Screen is great no comment on that,but big deal is new camera that everyone want to know is making great pics or not :)
Yea it DO. Camera is great day/night.I can recommend great app if you do PRO pictures *PRO CAM4 with 3D photos and great options and quality.
Other than that battery is good,speakers great.Great GSM quality if you are international.
Good phone,order and enjoy :)

Thanks and I hope so this will help you decide to pick right one )"
Iphone 7 Plus,Five Stars. FAST SHIPPING. A+++
Iphone 7 Plus,Five Stars. Excelente.
Iphone 7 Plus,"The iPhone 7 and 7 Plus at first glance donâ€™t look all too different from their predecessors. In fact they are physically identical except for: The home button on the front, the camera in the back, and of course the missing headphone jack at the bottom. The new iPhones are IP67 dust and water resistant so they can take a splash or accidental drops in the toilet which I won't demonstrate and will take Apples word for it!

Other than that, everything else is practically the same. The basic design scheme, layout of the buttons, and the screen sizes are still 4.7 and 5.5 inches. Anyone looking for a complete redesign, well maybe next year. Sure we get black and Jet Black colors but that's not as big a deal as apple made it to be on their key note.

I decided to go with the matte black, or just simply the black color because I like black phones, and the Jet Black looked like it could scratch and smudge way too easily.

There is a welcome change in the weight. This year's iPhones are slightly lighter than the previous generations and they house a higher capacity battery that will give you an extra hour on both devices.

Now the big differences from the 6S and 7 are almost all internal. The iPhone 7 and 7 plus new feature the new A10 chip which is of course much faster than its predecessor. There's also more RAM added, the 7 has 2GB and the Plus has 3GB. the smaller sized iPhone now comes equipped with OIS in the camera so that's no longer a unique Plus feature.

What makes the Plus unique however is the extra 55mm camera for 2X optical zoom and bokeh effects. Which we will get into later.

How well does the new home button work? Well it was weird at first. When I tried it out at the apple store when these were on display, I hated it. The force touch effect was nowhere near as real as the force touch on the MacBooks which feels like an actual click. However after a few days use, I got used to it and it.

As for the missing headphone jack, this omission obviously didnâ€™t make any sense and Appleâ€™s courage explanation still remains one of the greatest mysteries of life. There was no real benefit to the device in removing it and adds a minor inconvenience having to carry an extra dongle.

As it turns outâ€¦ it isnâ€™t so bad. My solution is to leave that dongle on your favorite pair of headphonesâ€¦ or if youâ€™ve already switched to bluetooth, then it doesnâ€™t really matter. However, times when you want to top of your battery while listening to your music especially in a flight, youâ€™â€™re either s*** out of luck or you need to invest in another adapter that supports both lightning and the headphone jack creating more first world problems!

Battery Life on the iPhone 7 Plus is on the above average side and you can pretty much get all day use out of this. I usually have my phone unplugged in the morning, use it for work, make calls, send emails, social media stuff, watch netflix while working out, and then by 9:30PM, I have 32% battery left.

As for the camera, just like every year it gets better every time. Now how much better is the question. As Phil Schiller mentioned in the iPhone Keynote, the smartphone or in this case the iPhone is the best and only camera most people will ever own. The 12 megapixel camera on the iPhone 7 Plus doesnâ€™t disappoint, it launches fast, focuses quickly and takes great photos.

On the Plus, you get that extra 55mm lens that gives you the 2X optical zoom as well as giving you the depth effect (or bokeh) after the recent 10.1 iOS update. Front facing camera has been upgraded from 5MP to 7MP so you can now take even better selfies.

Another nice addition to the iPhone 7 and 7 Plus is the inclusion of stereo speakers. Itâ€™s a little weird how this is set up but it sort of makes sense. You have one speaker located at the earpiece, and another located at the usual spit at the bottom of the phone. They canâ€™t replace high quality stereo speakers but they sound decent enough.

Performance on the iPhone 7 is just incredible. It is faster than any smartphone out there, which is the trade off of Apple's tight grip on the software and navigating through the UI, launching apps, and running them is where the iPhone shines. Sure you get a few hiccups on some third party apps but they are almost always constantly updated.

I'd do a comparison with other phones but again, I turned in my fire hazard note 7 and am waiting for the google pixel. We will just have to wait and see how the pixel or 821 based devices compete against the iPhone.

But is it significantly faster than the iPhone 6S? In real world usage, you will probably have a hard time finding the difference. However, if you are coming from an iPhone 6 or older, then I would totally recommend the upgrade.

And to state the obvious, it is the best iPhone you can get. As for the best smartphoneâ€¦ well thatâ€™s for you to decide."
Iphone 7 Plus,"One Star. I have many problems, the phone did not come unlocked and I'm in Venezuela"
Iphone 7 Plus,No thanks. I'm not ordering it.
Iphone 7 Plus,"Five Stars. Just as I expected, all info transferred automatically. This company charged me too much, i found a 256gb for $100.00 less"
Iphone 7 Plus,Timeliness was amazing. Phone works perfectly. I've had it for a few weeks now and still zero complaints. Still waiting on the case but that was ordered from a serparsre distributor.
Iphone 7 Plus,Five Stars. Perfect!
Iphone 7 Plus,"Four Stars. I like it, but this price is a little expensive."
Iphone 7 Plus,Five Stars. Great No Problem
Iphone 7 Plus,Five Stars. its better than the sansugI have
Iphone 7 Plus,Five Stars. Perfect
Iphone 7 Plus,Five Stars. Excelente
Iphone 7 Plus,Five Stars. Fantastic....
Iphone 7 Plus,Five Stars. Perfect! Everything was as expected!
Iphone 7 Plus,Five Stars. Great new IPhone Im happy
Iphone 7 Plus,"The best iPhone ever. The iPhone 7 (Plus) is by far the best iPhone ever created, possibly the best phone ever created. However, because it is similar to previous iPhones, I will try to focus on whats new and whats so great about it. First the processor, its amazing, but so is the processor in just about every phone now a days. But considering this phone is more powerful then any MacBook or MacBook Air, or Even iPad ever created, its pretty remarkable.

Second, and this is probably the biggest, and greatest thing about this phone, is the camera, or should I say cameras. The iPhone 7 (Plus) hands down features the best camera on a phone I have ever seen. It is really fast to focus and to fire, and images are sharp and extremely color accurate. In fact, after putting this camera through its paces, I questioned why I even owned my Canon EOS 5D Mark III. But then I remembered, BOKEH. IOS 10.1 (which I beta tested) bring ""Portrait Mode"" which works, however not always. Also its not as good as a fast lens on my full-frame body, but there is definitely room to improve the portrait mode blurred effect. Overall this is a great camera.

One of the last great things about this phone is the display. When I first placed my order, I wondered if the display would live up to the claims. Wider-color gamut, 25% brighter. Well it definitely does. This is honestly one of the most color accurate displays I have ever seen, and boy does it get bright when it needs to.

Finally the added 256GB storage option is much appreciated, as I am a storage hog. Also I absolutely love the Jet Black color. this reminds of my first iPhone, the iPhone 3G. There are some negatives to this phone however, it definitely ""Hisses"" for one. However unless my phone is to the Apple Logo on the phone, I can not hear it. Also, the display is slightly (very slightly) more yellow then the iPhone 6s. However after using, I pulled out my iPhone 6s Plus, and though my iPhone 6s plus display was actually more yellow.

If the small hiccups bother you, return it and get a new one, or go to the genus bar for a replacement. Other wise, sit back, and enjoy the best phone ever created.

I ordered an iPhone 7 Plus 256GB Jet Black T-Mobile through Apples website at launch."
Iphone 7 Plus,Five Stars. I relay in love with this one
Iphone 7 Plus,"Five Stars. good. i bought this phone and its working good
but i dont know i got a Verizon sim inside the phone . my phone is unlocked ."
Iphone 7 Plus,"The fastest phone money can buy. Switched from the Note 7 to the iPhone 7 plus and I'm so happy that I did. I'm loving using iOS and the camera is definitely better than my Note 7 was. The addition to iPhones of water and dust resistance are huge for me and the main reason I never tried an iPhone before, IP67 is almost a necessity for my lifestyle and my job. Also the build quality and design of this phone is just beautiful. It may not be bezelless like my Note was but it's a better looking and better feeling device. Button placement for the sleep/wake button could've been abit lower is my only complaint. Switching from Android to iOS is huge change and I like things from both. You can't beat the customizability of Android but iOS is faster and seemly more intuitive and well thought out. Also iOS is much ""cleaner"" looking and the keyboard and touch screen I find better. Jumping from 1440p to 1080p is literally not noticeable because the colors and sharpness of the iPhone 7 plus are much better. I actually prefer this screen over my notes and I really didn't expect that. I do miss the spen and the headphone jack but I've been wanting to switch to using Bluetooth headphones at home as well as work so now I'll buy a pair for use around the house. Overall the iPhone 7 plus is an amazing and beautiful device that surely isn't a huge change from its predecessors but a wonderful refinement. The addition of IP67 water and dust resistant and the major improvement of the camera to put it on par with if not THE best camera right now. Only the pixel xl and Note 7 are competing. The increase in performance with the A10 fusion chip also makes this by far the fastest device I've ever used, I have yet to experience any lag. If you want the FASTEST phone you can't get one faster than the large storage iPhone 7 and 7 plus. (Reports have shown that the 128gb and 256gb models are much faster than the 32gb models due to technicality of current storage manufacturing). I can't recommend the iPhone 7 plus more and that is coming from a top tier android device and using android for the past 4 years. Solid job here Apple, for me this is a perfect device."
Iphone 7 Plus,"I can't use it, the phone only can use AT&T and T-mobile. My phone is Verizon. I am so mad at it"
Iphone 7 Plus,"Stunning Black phone! Best product ever from Apple. Nothing much to say about the product, as reviews are available.

One thing I noticed different was the small pin to pull out the SIM card is not available with the package. So once you pull out the stunning phone and get impatient to begin to use, you have to run around to search for a paper clip to do the job of that missing clip!"
Iphone 7 Plus,Five Stars. Awesome phone delivered before time
Iphone 7 Plus,"iPhone 7 pPlus Jet Black 128gb. I have upgraded from an iPhone 6 plus to a iPhone 7 plus with hesitation. I was very happy with the 6 plus and was considering sticking it out for the iPhone 7S plus to be released. I mean, Apple introduced another phone that looked pretty much like the past two releases and I did not like that they took the ear jack out. However, the water resistance sold me. This was something that I felt would keep my phone safe when using outside in the elements. I also was very excited about the camera was getting rave reviews. So I counted the pennies and did the plunge. I opted on the Pre-Order with US Cellular picking the Jet Black iPhone 7 Plus with 128gb. As everyone knows, the Jet Black was a back order nightmare and I waited 4 weeks for it to arrival. I picked Jet Black though because it was a different look for Apple that I thought would appease my desire in change. I was warned up front about the coating being easily scratched so I had a case waiting for it when it arrived. Three days ago, it finally arrived! I immediately placed it in the case to keep the scuffs off the finish. But I have to confess that I have removed the case a few times just to admire the finish â€“ It is gorgeiPhone 7 Plus Jet Black 128gbous!!! The black finish has such an appeal to me that suggests elegance. Now letâ€™s talk nuts and bolts. The processor is zippy! I could see a difference from the get-go on the speed of opening apps and doing functions on the 7. I never considered the 6 plus a snail but in comparisonâ€¦.. Iâ€™d take the 7 any day! The camera is dynamic! I have found it so flexible to move from up close to far distant shots. Really nice far distant shots! The 6 plus had a decent camera but the zoom on the 7 is a whole new league. I really like the live picture feature on the camera as well. For those who have not experienced it, You snap a photo and it records a mini video of the second before the shot, second during the shot, and a second after the shot. So you can see the action leading up to the photo you had taken. This is done by pressing on the photo while viewing it. Its good for those viewing the photo to have another understanding what was going on when the photo was taken. Another improvement is the voice mail to text. Say you are in a meeting and a notification pops up that you have a voice mail. It would be disruptive to check the voice mail to hear the message left. With the 7, it prints the voice mail out under the play button. This is not merely a iPhone 7 improvement but can only be done on the 6, 6s and 7. Nice! So All in all, I am very happy with the iPhone 7 plus. I highly recommend the phone and canâ€™t wait to see what the 7s Plus has to offer."
Iphone 7 Plus,"256GB iPhone 7 Plus in Rose Gold. The advantages are the dual camera that has a 12 megapixels with 7 megapixels for the second camera with DSLR quality, which enhances the colors and quality, has 2x the optical zoom and records 4k videos. It has the A10 fusion processor which enhances its performance and balances the battery consumption. The retina HD display with 3D touch that allows users to press the pressure sensitive display that allows you to access shortcuts faster. Water resistant of IP67, meaning up to 1 meter. The storage size of 32 GB, 128 GB, or 256GB.
The disadvantages are not having a headphone jack. You would have the use the lightning connector/adapter or buy wireless headphones. The price is outrageous.
Personally, my whole family is on team iPhone. The iPhone is great because I had a major upgrade (from the 5S). It is better than any previous iPhone models."
Iphone 7 Plus,Five Stars. Good
Iphone 7 Plus,"Not sealed and Factory unlocked. it's a Verizon phone. Just be aware before you think about to buy it. It's not Brand New or sealed and nor a factory unlocked phone. I found a verizon sim card inside the phone and it doesn't support t-mobile, lyca mobile, and altra mobile. I was excited about this new phone but it's just destroyed my excitement in a minute.I never expected anything like that from Amazon."
Iphone 7 Plus,"not all phones here support GSM and CDMA. phone from Applehome only supports GSM brand. But article online says ""unlocked models support both CDMA and GSM bands"". This was not clear until purchase. Be careful."
Iphone 7 Plus,Nice and Powerfull. I was full of doubts with this phone. Since have me been apple customer products for more than 15 years and for the first time i feel there was no difrence between the plus 6 . But now i have had some time with the phone using the beta 3 IOS and there is some good stuff. The camera just incredible it is beast . The nice black color looks asewome . The new home button it's different more kind of android phone. And finally the speed wow i think it is faster that my macbook air 13 inch latest model .
Iphone 7 Plus,Very good. Nice job!
Iphone 7 Plus,"Awesome phone and highly recommend it to anyone. Arrived before time, and as described!
Awesome phone and highly recommend it to anyone!!"
Iphone 7 Plus,Five Stars. Great as described
Iphone 7 Plus,This is the ultimate iPhone I have the regular iPhone 7 but this is way superior in every way
Iphone 7 Plus,Five Stars. Excellent.
Iphone 7 Plus,the iPhone box was opened and has some finger prints on the screen . Also bad packaging.
Iphone 7 Plus,Expected more!. I get a new iPhone every year. This one is disappointing. Yes there are important internal improvements but considering the price Apple should have done more. Hopefully the new Google Pixel will be a significant competitor and drive the marketplace to greater heights. So far no one has offered the personal service of Apple. If google does that they will take a major share of Apple's market. I am willing to switch only if they offer me the service. The pixel looks first class.
Iphone 7 Plus,Amazing. I was a bit scepticle about the phone being unlocked but I must say it is 400% unlocked. I don't live in an area with at&t n those kind of big time companies I live in the Caribbean with local phone companies and it works perfectly . I'm very very very happy with my purchase. Bought from seller raydes he is amazing
Iphone 7 Plus,"Love it and I am an actual user that is moving from the Galaxy S7 Edge. Not going to do a crazy long review. Just wanted to touch on some things. First off, the phone is just great (I am not focusing on some stupid cost of part BS someone else did, but rather actual use). I still have the S7 Edge but will be selling it. The battery life on the Edge was not that great to me and I tried everything to get it to be better. The iPhone 7 Plus battery life has been so much better. My S7 was usually at 62% when I got home for lunch where as my iPhone 7 Plus is at 87% (same usage..well maybe a little more for the iPhone 7 since it is still fairly new to me). This is roughly 6 hours of being off the charger and I use it at work a lot for pictures, slo-mo video of equipment and exchange email/texting.
The speed of the iPhone 7 Plus is also top notch. Considerably faster than my S7 Edge and also my friends iPhone 6 (not 6S). The camera or dual cameras work great as did the Galaxy S7 edge. I do like the 4K video better on the iPhone 7 though and the few low light shots I took were amazingly good.
So what about the headphone jack (or lack there of). This was something I was worried about at first. I have a very nice set of quad driver headphones that I use daily at the track. I wasn't about to invest in another set of headphones and give these up. When I found out they were including the adapter I said ""What the hell..I will give it a try"". The adapter is very flexible which is a good thing. The connection to the lightning port is solid and using it with my headphones was no issue at all. Actually I don't know this for a fact, but I questioned whether that port is supplying more power to them. Quad drivers need decent power (for the most part) to get sound volume and good quality. The S7 Edge sucked for this. The iPhone 7 Plus allowed me the highest volume yet and the audio quality at that high volume was right on. Again, I don't know if the phone is just pushing more power to them, but it is distinctly better.
I am not going to go on and on about this phone, but pretty much all other items. The new home button, pressure sensitive screen (although I know this isn't the first iPhone to have that), stereo speakers etc are just done extremely well.
The OS? Well I was a super moderator in an Android forum and know all the arguments both ways. I will say that the integration with all apps on iOS is just much more fluid. Sure, you do have some limitations, but when it works so well, why does that really matter?
I do have to ask some iPhone regulars. Has Apple made a lot of changes to their keyboard over the past couple of years? I just find the typing on this phone to be extremely accurate and it just feels right. As a matter of fact, I just went to take the proof picture and typed on the Edge for the first time since getting the iPhone. Not fun at all!!!

Call me a Apple Sheep or whatever you want, but I assure you I am not a die hard of any system. The iPhone 7 Plus combined with iOS 10 is just plain out superior to anything else out there!! IMHO

For the record I have the iPhone 7 Plus 128GB in Black (not jet black). I also have the Apple leather cover on it which works very well.

On a side note....iOS 10 messaging is a fricken blast!!! If you just installed iOS 10 and have not watched a Youtube video to learn all the new features you need to do it. And...if you own an older iPhone and you are not able to long press on the send arrow to get to more features, go to settings > General > Accessibility > Reduce Motion. Make sure Reduce motion is set to OFF. Then you will be able to get to things like invisible ink, fireworks, etc.

Pictures are only to prove I own both. Not meant to show what anything looks like since they are low grade photos.

Enjoy"
Iphone 7 Plus,"The new home button only works with bare hands, etip & rubber gloves wont work. I HAVE TO TOUCH THE HOME BUTTON W/BARE HANDS

This means that I can no longer wear gloves while using my phone. No gloves, not even E tip or rubber gloves. None of them work with my phone. So if you work in the medical field, or as a mechanic keep this in mind. Heck, even if you live where the weather is cold! I even had to cut a hole in my arm bands clear plastic cover to access my phone.

SOLUTION

I just found out there is a tweak you can do if you have to wear gloves:

Go to Settings -> General -> Accessibility and turn Assistive Touch on.

This will add a virtual button that you can move around the screen called Assistive Touch dot. Then to unlock your iPhone 7:

1. Press the sleep button on the right of the phone.
2. Press the Assistive Touch dot.
3. Touch the home button.
4. Enter your SIX digit pass code.

Okay, so now I feel better, but I still want to share this with others, just in case they aren't into ALL THE EXTRA STEPS each time you want to open the phone.

OTHER CONS

1. I have it on the most sensitive touch and still have to press it rather hard. It really was so much easier on my iPhone 5. Also, it keeps opening Siri instead of accessing my home screen. I have tried it on every sensitivity level.
2. While the finger print thing is a cool feature, I have to do it several times before it works. Then half of the time it ends up opening Siri and I have to shut her down and start over.

I love everything else about my new phone and will leave it up to the other, more knowledgeable, reviewers to give you the details on the other aspects."
Iphone 7 Plus,"The phone is normally brand new, nothing special. But I have required for original receipt twice, and seller can't even provide any proof of the purchase of this iPhone."
Iphone 7 Plus,"Disappointing. Slow. Worse reception than the 6. AT&T says the iPhone 7 can't handle multiple apps running at the same time or else it will switch to 4G instead of their LTE network. So compared to my iPhone 6, I have to now keep closing out all the other apps that may be running in order to get the one I'm using currently to work correctly. I haven't actually tried this....but we'll see. I'm leaning towards them not really knowing what they're talking about.

Apple claims the battery lasts much better. I'm not sure I can notice a difference between the 6 and the 7 in the longevity of the battery. I guess I can only say I'm happy it didn't get worse.

The processor seems slow. I was looking forward to these fast speeds that eliminating the headphone port was supposed to alllow. Again, I don't seem to notice any improvement over the 6. In fact I almost feel like my 6 is faster than the 7.

At the moment, I'm a little underwhelmed by my the new phone. It looks the same..but performs worse. I only upgraded because AT&T had a promotion that got me a free phone if I exchanged my 6 for it.

I got in a pool with my iPhone 6..hopefully the 7 will prevent me from killing my phone that way again."
Iphone 7 Plus,"Improvements over the iPhone 6+!! The iPhone 7 Plus offers some incremental upgrades over the 6S Plus. Here are some of the things improved upon and the things to take note.

- Better display (wider colour gamut)
- Better taptic engine
- 4 grams lighter
- IP67 Water and dust resistance
- Way better A10 Fusion CPU
- Slightly better front camera (1080p front camera recording vs 720p)
- Rear wide angle lens have OIS, telephoto lens does NOT have any OIS. Bummer!
- Better low light performance
- Cat 9 LTE vs Cat 6 LTE
- Slightly better battery life
- Solid state capacitive home button (1 less mechanical part to worry about, esp for water resistance)

The new iPhone does not have a headphone jack and there are some people reporting that the audio quality is not as good as the 6S plus after using the lightning to headphone jack adapter. Just to take note.

The telephoto lens does NOT have any OIS which is disappointing. Images taken on the sensor usually underperforms, especially in low light conditions due to its smaller aperture size. Pictures taken on the telephoto lens is also usually slightly blurred.

People also reported on the hissing issues on the 7 Plus model specifically that can be captured when recording video/audio when the CPU/GPU is under load. Not all phones have this problem and for me, I just can hear a slight humming sound coming from the phone.

Some users also reported of bloating batteries but that may be just some isolated cases. Software wise (at the time of writing) is optimised with occasional glitches and bugs. Again, good to take note on!"
Iphone 7 Plus,"Phone is great. It is brand new and sealed. Phone is great. It is brand new and sealed, but it does not have any great difference with IPhone 6s lol."
Iphone 7 Plus,"Some improvements, but doesn't blow me away anymore at this price! This iPhone does not bring very significant changes to the 6S Plus. This time round I bought this phone from Apple with AppleCare so that I can change it out for a new one next year when Apple launches a redesigned iPhone - it's rumored they will do a full redesign for the 10th anniversary. However, it is a bit too expensive as most carriers have now dropped the discounts they used to offer on new iPhones.

I justified the exorbitant price given that I use my phone for at least eight hours a day, and not only text, call, tweet, Instagram or email but also read business documents and books and watch TV so I bit the bullet and got it on the installment plan. (It's 0% interest, and allows to exchange the phone next year, or you can pay 24 interest free installments and keep the phone, if you switch out then the cycle of 24 months begins again.)

What I love about this iPhone 7 Plus so far:
- Blazing fast, a performance improvement from 6S Plus, top-heavy apps download in seconds
-256 GB is great, I hated having to delete pictures off all the time so that I could take some more
- Black (matte) is great for viewing videos, screen is sharper and shows such great detail, it's amazing. If you're streaming HD you'll be blown away at the difference between HD movies on 6 Plus and 7Plus - you can see film quality detail, it's great. A higher resolution screen now shows pics in great detail. There is a Zoom setting that you can enable when you're setting up the phone as the sharper screen has made the letters finer, and more can fit on the screen.
- Home button is now Taptic feedback and it's very easy to get used to the new format. So a light touch on the home button now produces a knock from inside, like an Android rather than having to depress the button. This has helped me immensely as I used to press too hard earlier and bring up Siri all the time, it could be very disconcerting in a meeting.
- The lag for TouchID is reduced, this is important as I use it not only for opening the phone but for Apple Pay, Visa checkout and use TouchID for all my bank logins. Much safer on unsecured networks, I hope.
- Dual Speakers make it easier to watch videos with no headphones as it's louder
- EarPods seem to sound better, but they're still uncomfortable in my ears after 30 minutes. The lightning connector Headphones work on all my previous iOS devices. It's nice that Apple gave the little accessory to connect mono audio jack but what's with the tiny stuff. I'm so mystified since the tiny attachments of Apple Pencil!
- And finally the Dual camera- it takes really sharp pictures much sharper than my iPhone 6 Plus up to the 2X magnification. The lowlight performance is also better. I am waiting for the next iOS 10.1 update to really see the ability of the portrait mode that was showcased during the launch keynote. It's also better for low light and pets as I'm getting sharper images of my dog who cannot sit still even for a second. However, I took my selfie and since this camera is so improved, I'm getting almost DSLR quality results. Now I can actually do my makeup with the selfie camera on! The flash is also now metered to 3 different levels rather than one.
- Water resistant - although my 6S also survived a few seconds in a river- I expect more from 7 Plus.
- And one more thing, the 7 Plus is rumored to have extra RAM (2GB?) and that makes it really, really fast. The webpages are up in an instant - the movies stream with no jitters, no more tapping my feet while waiting for something to load like with 6 Plus! Some apps can't handle the improvements, and I see weird crashes but I am sure the developers of those apps will fix it soon.

Some stuff has improved due to iOS10 - love the new messaging enhancements, new Home app, the enhancements in the Health app, force touch is now better than ever, some keyboards have been added and I'm loving the Hinglish keyboard.

What I don't like:
-Not a major redesign. Yes there is better speed, a better camera, a better screen but not a major change from 6S Plus, but for me it's way more expensive as the carrier discounts are gone. To get a big discount I have to turn in my old phone, and get locked into a 2 year contract with a 30 month installment plan, no way!
- I'm ready for no audio jack, as I mainly use Bluetooth headphones but I would have to carry this tiny accessory around for my Bose headphones that I like using. I hope some accessory manufacturers come up with something smarter.
- I can't charge and listen to the music at the same time as both use lightning connector, this is crazy as I use this feature a lot at work as my Bluetooth headphones sometimes can't sync properly with YouTube audio. If anyone knows a fix please post in comments.
- There has been no redesign of the iPhone charger plug or the lightning cord! By this time I expected a better cord that doesn't break easily, or wireless charging that actually works, and a charger that is more compact or at least charges 3X times faster like some newly designed Android chargers
- The phone is still a little too big for my grip with a protective case on it, I really wish they had improved on the screen to bezel ratio. The bezel needs to disappear.

Overall it's still a nice phone, and it's better than the previous version, but I expect something more revolutionary from Apple. This was more of an enhancement than complete innovation."
Iphone 7 Plus,overpriced. overpriced. costs apple $200.
Iphone 7 Plus,Five Stars. k lol
